Booking_ID,Booking_Date,Destination,State,Airline,Traveler_Type,Booking_Channel,Booking_Value,Customer_Rating
MMT156165,18-04-2023,Bangalore,Maharashtra,GoAir,Business,Mobile App,16675,3.5
MMT156166,15-09-2024,Manali,Rajasthan,SpiceJet,Family,Travel Agent,29223,4.2
MMT156167,04-06-2023,Udaipur,Delhi,SpiceJet,Business,Website,37535,4.5
MMT156168,05-03-2023,Delhi,Himachal Pradesh,Air India,Couple,Mobile App,24477,3.1
MMT156169,04-10-2024,Mumbai,Kerala,Vistara,Couple,Travel Agent,7014,3.6
MMT156170,29-07-2024,Kerala,Delhi,Vistara,Couple,Website,13793,3.7
MMT156171,29-06-2023,Dubai,Himachal Pradesh,Air India,Family,Travel Agent,41196,4.9
MMT156172,17-02-2024,Udaipur,Delhi,Air India,Solo,Website,48102,4.8
MMT156173,15-03-2024,Dubai,Delhi,Vistara,Business,Mobile App,48123,3.9
MMT156174,03-12-2022,Kerala,Ladakh,Air India,Solo,Website,19190,4.6
MMT156175,13-09-2024,Bangalore,Ladakh,IndiGo,Business,Website,15593,3.7
MMT156176,18-01-2023,Manali,Karnataka,Vistara,Family,Mobile App,27129,3.7
MMT156177,19-06-2023,Manali,Maharashtra,GoAir,Solo,Mobile App,39523,4.4
MMT156178,13-10-2024,Bangalore,Delhi,Akasa Air,Couple,Travel Agent,45680,4.8
MMT156179,14-08-2023,Kerala,Rajasthan,GoAir,Couple,Mobile App,24971,3.8
MMT156180,08-12-2024,Bangalore,Maharashtra,IndiGo,Family,Travel Agent,28085,4
MMT156181,09-10-2023,Manali,Goa,GoAir,Couple,Travel Agent,17682,3
MMT156182,31-12-2022,Manali,Maharashtra,GoAir,Business,Mobile App,41551,4.6
MMT156183,30-08-2023,Delhi,Delhi,Akasa Air,Solo,Website,35824,4.8
MMT156184,02-07-2022,Jaipur,Ladakh,SpiceJet,Business,Website,13347,5
MMT156185,05-01-2022,Kerala,Karnataka,GoAir,Solo,Travel Agent,9733,3
MMT156186,05-02-2023,Goa,Delhi,Air India,Couple,Website,45921,4.6
MMT156187,27-03-2024,Kerala,Maharashtra,Akasa Air,Solo,Mobile App,6864,3.2
MMT156188,06-12-2022,Mumbai,UAE,SpiceJet,Solo,Website,34770,5
MMT156189,12-03-2022,Udaipur,Delhi,IndiGo,Solo,Website,10877,4.3
MMT156190,23-10-2023,Kerala,Goa,Air India,Business,Mobile App,16273,3.6
MMT156191,02-01-2022,Jaipur,UAE,Air India,Solo,Travel Agent,17072,4.8
MMT156192,05-01-2024,Mumbai,Delhi,Akasa Air,Solo,Travel Agent,18708,4.2
MMT156193,08-08-2022,Bangalore,Karnataka,SpiceJet,Business,Website,49484,4.2
MMT156194,08-10-2022,Goa,Karnataka,Vistara,Couple,Mobile App,8513,3.4
MMT156195,18-09-2022,Jaipur,Karnataka,Vistara,Business,Website,3655,4.1
MMT156196,11-09-2023,Leh,Himachal Pradesh,GoAir,Business,Mobile App,18145,4.1
MMT156197,05-06-2024,Delhi,Karnataka,Air India,Couple,Travel Agent,10425,4.7
MMT156198,30-08-2024,Delhi,Ladakh,IndiGo,Family,Website,9210,3.6
MMT156199,28-11-2024,Dubai,Kerala,Akasa Air,Couple,Mobile App,46509,3.8
MMT156200,19-02-2024,Jaipur,Karnataka,Akasa Air,Couple,Mobile App,44782,3.3
MMT156201,27-01-2023,Manali,Ladakh,Akasa Air,Family,Website,18947,5
MMT156202,05-12-2022,Udaipur,Maharashtra,Akasa Air,Family,Website,14179,3.2
MMT156203,25-03-2023,Leh,Rajasthan,Vistara,Family,Travel Agent,26044,4.2
MMT156204,30-12-2023,Udaipur,Maharashtra,Akasa Air,Solo,Website,36268,4.6
MMT156205,30-11-2023,Mumbai,Karnataka,Air India,Solo,Website,4018,4.2
MMT156206,12-11-2024,Udaipur,Maharashtra,IndiGo,Solo,Travel Agent,16468,3.3
MMT156207,09-11-2024,Goa,Delhi,Air India,Family,Travel Agent,8539,3.7
MMT156208,10-01-2022,Delhi,Maharashtra,SpiceJet,Business,Travel Agent,16019,4.6
MMT156209,18-08-2022,Manali,Kerala,GoAir,Family,Website,17722,4.7
MMT156210,12-02-2022,Jaipur,Rajasthan,Akasa Air,Couple,Website,45417,3.4
MMT156211,09-08-2022,Goa,Maharashtra,Akasa Air,Family,Travel Agent,21682,3.4
MMT156212,24-02-2023,Dubai,Delhi,Vistara,Solo,Mobile App,17792,4
MMT156213,22-10-2022,Jaipur,Maharashtra,Vistara,Business,Website,18289,4.9
MMT156214,05-09-2023,Udaipur,Himachal Pradesh,Akasa Air,Solo,Travel Agent,9378,3.7
MMT156215,23-12-2023,Mumbai,Goa,IndiGo,Business,Mobile App,26150,4.6
MMT156216,18-09-2024,Goa,Ladakh,Akasa Air,Family,Travel Agent,14949,3
MMT156217,28-08-2023,Bangalore,Himachal Pradesh,IndiGo,Business,Travel Agent,43171,4.1
MMT156218,03-05-2023,Udaipur,Goa,Akasa Air,Solo,Mobile App,3026,3.9
MMT156219,01-05-2024,Bangalore,Kerala,Akasa Air,Business,Travel Agent,36732,3.6
MMT156220,23-12-2024,Dubai,Maharashtra,GoAir,Family,Website,43669,3.8
MMT156221,13-05-2022,Goa,UAE,Vistara,Solo,Travel Agent,3772,3.1
MMT156222,03-06-2024,Jaipur,Maharashtra,Vistara,Family,Mobile App,7344,4.5
MMT156223,01-01-2023,Leh,Himachal Pradesh,IndiGo,Couple,Travel Agent,24399,3.4
MMT156224,10-12-2024,Goa,Karnataka,SpiceJet,Business,Travel Agent,18998,3.5
MMT156225,27-02-2024,Bangalore,Rajasthan,Akasa Air,Couple,Mobile App,35095,3.7
MMT156226,21-06-2022,Goa,Ladakh,Akasa Air,Solo,Website,4309,4.8
MMT156227,26-02-2023,Bangalore,Goa,IndiGo,Solo,Travel Agent,24666,3.1
MMT156228,09-01-2022,Delhi,Kerala,Akasa Air,Business,Website,44213,3.6
MMT156229,14-05-2022,Dubai,Delhi,GoAir,Business,Website,19803,3.3
MMT156230,11-06-2022,Delhi,Rajasthan,Akasa Air,Couple,Travel Agent,26203,3.8
MMT156231,04-02-2024,Bangalore,Karnataka,Akasa Air,Couple,Travel Agent,28757,4.4
MMT156232,21-10-2022,Dubai,Ladakh,Akasa Air,Couple,Travel Agent,44390,4.7
MMT156233,19-09-2023,Manali,Maharashtra,GoAir,Couple,Mobile App,7373,4.5
MMT156234,13-12-2023,Delhi,Himachal Pradesh,SpiceJet,Solo,Travel Agent,36398,3.5
MMT156235,17-08-2024,Jaipur,Himachal Pradesh,Akasa Air,Couple,Website,20461,4.9
MMT156236,06-02-2022,Goa,Goa,Akasa Air,Solo,Travel Agent,8152,3.6
MMT156237,29-11-2022,Udaipur,Himachal Pradesh,GoAir,Couple,Mobile App,42484,3.1
MMT156238,18-12-2023,Mumbai,Ladakh,GoAir,Business,Travel Agent,9422,4.9
MMT156239,26-02-2023,Leh,Kerala,SpiceJet,Business,Mobile App,16964,4.5
MMT156240,10-05-2024,Goa,Rajasthan,SpiceJet,Family,Travel Agent,26061,3.2
MMT156241,23-10-2024,Goa,Himachal Pradesh,SpiceJet,Solo,Travel Agent,27902,3.8
MMT156242,20-11-2022,Delhi,UAE,IndiGo,Couple,Mobile App,3346,3.3
MMT156243,22-09-2022,Manali,UAE,SpiceJet,Couple,Travel Agent,20029,3.9
MMT156244,12-09-2024,Delhi,Goa,SpiceJet,Business,Website,9199,3.8
MMT156245,14-12-2023,Udaipur,Maharashtra,IndiGo,Business,Travel Agent,37930,4.7
MMT156246,21-04-2022,Udaipur,Karnataka,Air India,Family,Website,48148,3.2
MMT156247,13-03-2022,Goa,Rajasthan,SpiceJet,Couple,Travel Agent,3146,5
MMT156248,15-05-2024,Mumbai,Himachal Pradesh,IndiGo,Solo,Mobile App,37337,4.1
MMT156249,14-04-2022,Dubai,Karnataka,Air India,Solo,Travel Agent,48337,4
MMT156250,12-06-2023,Kerala,UAE,SpiceJet,Couple,Website,12879,4.7
MMT156251,26-04-2022,Jaipur,Himachal Pradesh,Akasa Air,Solo,Travel Agent,18654,3.6
MMT156252,02-12-2023,Manali,Rajasthan,GoAir,Family,Mobile App,20702,3.9
MMT156253,15-10-2024,Bangalore,Karnataka,Air India,Solo,Website,44587,5
MMT156254,02-03-2023,Manali,Maharashtra,GoAir,Family,Mobile App,39607,4.7
MMT156255,02-09-2024,Udaipur,Rajasthan,Vistara,Couple,Website,48204,4.8
MMT156256,24-03-2023,Goa,Rajasthan,Akasa Air,Couple,Website,35556,4.4
MMT156257,11-06-2024,Manali,Rajasthan,Air India,Family,Travel Agent,36846,4.1
MMT156258,06-07-2022,Mumbai,UAE,GoAir,Business,Mobile App,33843,4.9
MMT156259,06-02-2022,Goa,Himachal Pradesh,SpiceJet,Solo,Website,45836,3.4
MMT156260,04-12-2022,Manali,Rajasthan,Air India,Couple,Website,44094,3.3
MMT156261,14-11-2023,Kerala,Ladakh,Air India,Family,Website,16138,4.5
MMT156262,16-08-2023,Goa,Delhi,IndiGo,Business,Mobile App,5223,3.1
MMT156263,17-02-2022,Leh,Himachal Pradesh,SpiceJet,Business,Mobile App,42624,4.4
MMT156264,10-12-2024,Goa,Delhi,IndiGo,Business,Mobile App,24893,4.4
MMT156265,14-06-2024,Goa,UAE,IndiGo,Couple,Website,23933,3.9
MMT156266,26-03-2024,Dubai,Kerala,GoAir,Solo,Travel Agent,48872,4
MMT156267,02-04-2023,Delhi,Delhi,IndiGo,Solo,Mobile App,38433,4.8
MMT156268,25-01-2022,Leh,Rajasthan,SpiceJet,Business,Mobile App,3351,3.5
MMT156269,20-03-2024,Dubai,Rajasthan,Akasa Air,Business,Website,30456,4.3
MMT156270,04-08-2024,Kerala,Karnataka,GoAir,Family,Travel Agent,8598,3.5
MMT156271,27-04-2023,Leh,Ladakh,Vistara,Solo,Mobile App,7951,4.8
MMT156272,13-01-2024,Jaipur,Goa,Vistara,Family,Travel Agent,8768,4.2
MMT156273,11-01-2022,Leh,Rajasthan,Akasa Air,Family,Mobile App,15263,4.5
MMT156274,19-04-2023,Udaipur,Goa,GoAir,Business,Travel Agent,38765,4.3
MMT156275,09-08-2023,Delhi,Ladakh,SpiceJet,Couple,Mobile App,5573,4.1
MMT156276,18-02-2022,Kerala,Maharashtra,Vistara,Solo,Website,30345,4.6
MMT156277,29-05-2024,Kerala,Goa,SpiceJet,Couple,Mobile App,7787,3.9
MMT156278,01-04-2024,Bangalore,Karnataka,GoAir,Solo,Mobile App,39683,3.5
MMT156279,23-05-2023,Leh,Himachal Pradesh,IndiGo,Couple,Travel Agent,8352,4.8
MMT156280,24-08-2024,Udaipur,Goa,Akasa Air,Solo,Travel Agent,43256,3.4
MMT156281,20-05-2022,Mumbai,UAE,Vistara,Business,Mobile App,31903,4.7
MMT156282,13-03-2023,Dubai,Delhi,Akasa Air,Solo,Travel Agent,29711,3.5
MMT156283,03-11-2024,Kerala,Maharashtra,SpiceJet,Family,Website,46434,3.5
MMT156284,03-02-2023,Jaipur,Goa,GoAir,Solo,Website,34670,4.3
MMT156285,16-06-2022,Leh,Goa,GoAir,Business,Mobile App,47486,4.8
MMT156286,04-12-2024,Manali,Rajasthan,Air India,Solo,Travel Agent,31952,4.6
MMT156287,07-12-2022,Dubai,Delhi,IndiGo,Solo,Website,43248,3.8
MMT156288,30-10-2022,Udaipur,Rajasthan,GoAir,Family,Website,16250,4.9
MMT156289,16-09-2024,Dubai,Karnataka,GoAir,Couple,Mobile App,26267,3.5
MMT156290,13-04-2023,Jaipur,Goa,GoAir,Family,Website,18952,4.1
MMT156291,06-06-2022,Goa,Rajasthan,Akasa Air,Solo,Mobile App,37445,3.5
MMT156292,26-07-2022,Jaipur,Delhi,Vistara,Solo,Mobile App,21099,3.6
MMT156293,04-08-2022,Kerala,Rajasthan,Vistara,Couple,Mobile App,4360,3.2
MMT156294,06-08-2022,Udaipur,Rajasthan,Air India,Family,Website,48565,4.3
MMT156295,03-06-2024,Manali,Goa,IndiGo,Business,Travel Agent,10643,4.2
MMT156296,09-06-2022,Dubai,Himachal Pradesh,IndiGo,Family,Website,48267,4.4
MMT156297,22-05-2022,Udaipur,Goa,Air India,Business,Travel Agent,44703,3.1
MMT156298,03-04-2022,Goa,Rajasthan,Vistara,Family,Mobile App,27949,3.1
MMT156299,22-01-2022,Jaipur,Himachal Pradesh,IndiGo,Solo,Website,41653,4.9
MMT156300,14-02-2022,Dubai,Karnataka,Air India,Solo,Mobile App,37232,4.6
MMT156301,29-11-2023,Udaipur,Himachal Pradesh,SpiceJet,Family,Website,44233,3.2
MMT156302,25-01-2024,Bangalore,Delhi,IndiGo,Family,Travel Agent,39318,3.5
MMT156303,01-11-2024,Jaipur,Goa,SpiceJet,Business,Website,34452,3.8
MMT156304,13-10-2022,Manali,Ladakh,IndiGo,Couple,Mobile App,25987,4.7
MMT156305,08-06-2024,Dubai,UAE,IndiGo,Solo,Website,43475,3.8
MMT156306,02-10-2024,Leh,Goa,Air India,Solo,Mobile App,26945,4.8
MMT156307,14-03-2023,Kerala,Ladakh,Air India,Business,Mobile App,48886,4.6
MMT156308,08-07-2023,Mumbai,Kerala,GoAir,Solo,Travel Agent,10629,4.2
MMT156309,16-12-2022,Bangalore,Himachal Pradesh,GoAir,Family,Website,21636,4.8
MMT156310,01-08-2023,Manali,Delhi,IndiGo,Family,Mobile App,32490,4.6
MMT156311,12-01-2023,Udaipur,Rajasthan,Akasa Air,Business,Travel Agent,5460,4
MMT156312,12-12-2023,Bangalore,UAE,Vistara,Business,Mobile App,41862,3.9
MMT156313,08-10-2023,Dubai,Delhi,Vistara,Business,Travel Agent,18015,4.6
MMT156314,21-08-2023,Leh,Delhi,IndiGo,Family,Mobile App,23298,3.5
MMT156315,01-01-2023,Delhi,Ladakh,IndiGo,Solo,Website,32084,3.5
MMT156316,13-06-2022,Udaipur,Maharashtra,Akasa Air,Family,Travel Agent,27440,4.2
MMT156317,22-01-2024,Goa,Himachal Pradesh,SpiceJet,Family,Mobile App,31894,3.5
MMT156318,20-07-2023,Delhi,Karnataka,Vistara,Solo,Mobile App,44192,3
MMT156319,08-01-2022,Mumbai,UAE,Vistara,Solo,Website,3126,3.8
MMT156320,13-12-2023,Udaipur,Goa,Akasa Air,Solo,Mobile App,45867,4.5
MMT156321,27-01-2024,Kerala,UAE,Vistara,Couple,Website,15524,3
MMT156322,02-06-2022,Manali,Karnataka,GoAir,Family,Travel Agent,38210,3.8
MMT156323,29-04-2024,Manali,Goa,GoAir,Family,Website,31726,4.5
MMT156324,07-06-2023,Dubai,Ladakh,Akasa Air,Family,Travel Agent,12209,4.4
MMT156325,11-11-2024,Udaipur,Rajasthan,Air India,Solo,Mobile App,32551,3.5
MMT156326,14-05-2022,Udaipur,UAE,Akasa Air,Couple,Website,14842,3.9
MMT156327,04-07-2023,Leh,Karnataka,IndiGo,Solo,Travel Agent,48223,4.9
MMT156328,10-10-2024,Kerala,Rajasthan,Vistara,Couple,Travel Agent,48285,4.1
MMT156329,06-03-2024,Bangalore,Maharashtra,Air India,Solo,Website,27796,4
MMT156330,18-06-2022,Leh,Rajasthan,Vistara,Solo,Travel Agent,34944,4.5
MMT156331,17-04-2024,Goa,Himachal Pradesh,Air India,Family,Mobile App,3077,4.5
MMT156332,29-10-2023,Delhi,Maharashtra,Akasa Air,Business,Travel Agent,29987,3.7
MMT156333,27-08-2022,Jaipur,Maharashtra,Akasa Air,Solo,Travel Agent,42969,3.5
MMT156334,23-05-2023,Bangalore,UAE,GoAir,Couple,Website,46574,4.2
MMT156335,04-04-2022,Kerala,Goa,Akasa Air,Couple,Website,35421,3.8
MMT156336,20-12-2022,Manali,Himachal Pradesh,SpiceJet,Business,Travel Agent,19108,4.2
MMT156337,22-09-2022,Bangalore,Maharashtra,GoAir,Business,Website,5719,4.9
MMT156338,11-12-2024,Mumbai,Delhi,Air India,Solo,Website,43271,4.3
MMT156339,21-03-2022,Delhi,Maharashtra,IndiGo,Family,Website,5194,4.7
MMT156340,16-02-2022,Leh,Maharashtra,Akasa Air,Couple,Mobile App,22396,4.8
MMT156341,26-05-2024,Delhi,Himachal Pradesh,GoAir,Solo,Mobile App,39081,4.7
MMT156342,25-10-2022,Goa,Maharashtra,GoAir,Couple,Travel Agent,44329,4.9
MMT156343,14-01-2022,Bangalore,Goa,Akasa Air,Business,Travel Agent,49535,3
MMT156344,28-05-2022,Udaipur,Goa,Vistara,Family,Website,28563,3.9
MMT156345,08-02-2024,Jaipur,Kerala,Air India,Solo,Mobile App,31686,4.2
MMT156346,27-02-2022,Goa,Kerala,SpiceJet,Couple,Website,3284,3.7
MMT156347,09-03-2024,Leh,Kerala,GoAir,Business,Website,35604,4.1
MMT156348,22-05-2023,Goa,Rajasthan,GoAir,Family,Travel Agent,23120,4.5
MMT156349,04-08-2024,Manali,Himachal Pradesh,GoAir,Family,Mobile App,33647,3.8
MMT156350,02-01-2023,Manali,Himachal Pradesh,Akasa Air,Family,Mobile App,39621,4
MMT156351,16-09-2023,Jaipur,Delhi,IndiGo,Solo,Travel Agent,12598,4.2
MMT156352,26-01-2024,Udaipur,Kerala,IndiGo,Couple,Website,44221,3.8
MMT156353,03-11-2024,Dubai,Goa,GoAir,Couple,Website,14469,4.5
MMT156354,26-09-2022,Mumbai,Goa,SpiceJet,Solo,Mobile App,25722,3.3
MMT156355,12-09-2024,Mumbai,Maharashtra,Vistara,Solo,Travel Agent,13107,4.6
MMT156356,10-07-2023,Bangalore,Himachal Pradesh,Akasa Air,Family,Mobile App,5525,4.6
MMT156357,17-06-2024,Kerala,Delhi,GoAir,Business,Website,16971,3.6
MMT156358,21-02-2023,Goa,Maharashtra,IndiGo,Solo,Mobile App,39058,4.2
MMT156359,27-06-2022,Udaipur,Maharashtra,GoAir,Solo,Mobile App,25045,3.6
MMT156360,09-03-2024,Bangalore,Karnataka,Akasa Air,Family,Website,21436,3.2
MMT156361,07-02-2022,Manali,Delhi,Vistara,Couple,Mobile App,47288,3.7
MMT156362,19-03-2023,Manali,Maharashtra,GoAir,Family,Travel Agent,36377,4.6
MMT156363,10-03-2024,Manali,UAE,Akasa Air,Family,Website,39354,4.3
MMT156364,16-05-2024,Jaipur,Kerala,Air India,Business,Website,35497,3.9
MMT156365,11-08-2024,Manali,Goa,GoAir,Solo,Travel Agent,24069,3.2
MMT156366,22-07-2024,Udaipur,Ladakh,GoAir,Business,Travel Agent,23610,4.4
MMT156367,03-11-2022,Bangalore,Goa,SpiceJet,Family,Website,14908,3
MMT156368,10-05-2023,Bangalore,Karnataka,IndiGo,Couple,Website,7170,3.9
MMT156369,11-10-2023,Delhi,Maharashtra,SpiceJet,Solo,Website,47334,4
MMT156370,05-08-2022,Manali,Delhi,SpiceJet,Solo,Mobile App,8526,3.9
MMT156371,25-12-2024,Goa,Maharashtra,IndiGo,Solo,Mobile App,16497,3
MMT156372,12-10-2024,Manali,Maharashtra,GoAir,Solo,Travel Agent,48557,3.6
MMT156373,02-05-2023,Bangalore,Delhi,Akasa Air,Solo,Travel Agent,41391,4.3
MMT156374,22-12-2022,Kerala,Goa,Akasa Air,Business,Travel Agent,30178,3.3
MMT156375,17-08-2023,Leh,Ladakh,GoAir,Solo,Travel Agent,44851,4
MMT156376,22-12-2022,Manali,Karnataka,IndiGo,Solo,Mobile App,29210,3.8
MMT156377,28-06-2024,Delhi,Rajasthan,GoAir,Couple,Website,30898,4.7
MMT156378,27-01-2024,Manali,Goa,Akasa Air,Business,Mobile App,37883,3
MMT156379,01-01-2024,Bangalore,Kerala,IndiGo,Business,Website,39264,3.8
MMT156380,21-11-2024,Manali,Maharashtra,GoAir,Solo,Website,7307,3.2
MMT156381,07-08-2024,Mumbai,Maharashtra,IndiGo,Solo,Travel Agent,8317,3.3
MMT156382,01-04-2022,Bangalore,UAE,GoAir,Solo,Travel Agent,29229,3.1
MMT156383,01-07-2022,Bangalore,Goa,IndiGo,Family,Mobile App,7676,4.1
MMT156384,03-04-2024,Kerala,Maharashtra,Akasa Air,Business,Website,48910,3.4
MMT156385,18-12-2022,Kerala,Rajasthan,Air India,Family,Mobile App,33147,5
MMT156386,15-05-2023,Udaipur,Karnataka,IndiGo,Business,Website,3378,3.2
MMT156387,01-05-2022,Goa,Ladakh,GoAir,Solo,Website,25835,4.8
MMT156388,11-07-2023,Mumbai,Kerala,Akasa Air,Family,Website,45760,3.6
MMT156389,19-06-2024,Mumbai,Rajasthan,IndiGo,Couple,Website,21436,3.2
MMT156390,29-11-2023,Goa,Goa,GoAir,Solo,Travel Agent,9487,3.5
MMT156391,06-12-2024,Udaipur,Karnataka,GoAir,Family,Travel Agent,39406,3
MMT156392,09-01-2024,Udaipur,Ladakh,Akasa Air,Family,Travel Agent,33570,3.8
MMT156393,29-03-2022,Dubai,Kerala,Air India,Couple,Travel Agent,14632,4.8
MMT156394,02-08-2022,Leh,Karnataka,Air India,Solo,Website,49904,3.5
MMT156395,31-08-2022,Dubai,Kerala,Vistara,Family,Mobile App,3025,4.7
MMT156396,15-12-2023,Dubai,Himachal Pradesh,Akasa Air,Solo,Travel Agent,16713,3.6
MMT156397,20-08-2024,Bangalore,Kerala,SpiceJet,Solo,Travel Agent,3079,3.2
MMT156398,23-06-2022,Mumbai,Karnataka,IndiGo,Family,Mobile App,43751,4
MMT156399,01-06-2023,Jaipur,Ladakh,IndiGo,Couple,Website,43822,4.2
MMT156400,05-09-2023,Goa,Kerala,Air India,Solo,Website,6322,4.3
MMT156401,22-02-2023,Mumbai,Ladakh,SpiceJet,Couple,Mobile App,14619,3.8
MMT156402,14-01-2022,Udaipur,Kerala,GoAir,Couple,Website,14980,4.8
MMT156403,09-10-2022,Manali,Maharashtra,Akasa Air,Family,Website,17131,3.7
MMT156404,02-11-2024,Bangalore,Rajasthan,Akasa Air,Business,Mobile App,32143,4.2
MMT156405,09-02-2024,Udaipur,Goa,SpiceJet,Couple,Mobile App,38887,4.4
MMT156406,25-10-2024,Kerala,Ladakh,SpiceJet,Couple,Website,43106,3.9
MMT156407,23-05-2024,Udaipur,Rajasthan,IndiGo,Family,Mobile App,16534,3.5
MMT156408,07-10-2024,Mumbai,Maharashtra,Vistara,Business,Travel Agent,32452,4.2
MMT156409,30-06-2024,Leh,Karnataka,Vistara,Family,Mobile App,24203,3.4
MMT156410,04-03-2023,Manali,Rajasthan,Air India,Business,Travel Agent,10070,3.9
MMT156411,06-08-2022,Manali,Rajasthan,GoAir,Business,Mobile App,26340,3.9
MMT156412,12-09-2024,Leh,Delhi,GoAir,Family,Mobile App,14908,5
MMT156413,14-06-2023,Udaipur,Kerala,IndiGo,Couple,Travel Agent,39801,4.2
MMT156414,25-06-2022,Udaipur,Karnataka,Vistara,Solo,Travel Agent,13031,3.7
MMT156415,23-10-2023,Bangalore,Himachal Pradesh,IndiGo,Family,Mobile App,25522,4.2
MMT156416,30-12-2023,Delhi,Himachal Pradesh,Akasa Air,Family,Website,35204,3
MMT156417,18-02-2023,Manali,Himachal Pradesh,GoAir,Family,Mobile App,32758,3.3
MMT156418,01-11-2023,Udaipur,Rajasthan,Air India,Business,Travel Agent,43446,3.3
MMT156419,29-05-2024,Udaipur,Delhi,Vistara,Solo,Website,5420,4.6
MMT156420,26-01-2024,Manali,Rajasthan,Air India,Family,Mobile App,43652,3.7
MMT156421,20-03-2022,Mumbai,Maharashtra,Vistara,Solo,Mobile App,20625,4.1
MMT156422,01-12-2023,Kerala,Kerala,Akasa Air,Solo,Website,36740,4.3
MMT156423,12-03-2022,Bangalore,Maharashtra,Akasa Air,Couple,Travel Agent,17651,3.9
MMT156424,31-03-2024,Kerala,Maharashtra,SpiceJet,Family,Travel Agent,9972,4.3
MMT156425,29-07-2023,Udaipur,UAE,Akasa Air,Family,Mobile App,13493,4.7
MMT156426,10-02-2024,Bangalore,Goa,Akasa Air,Couple,Website,23818,3.8
MMT156427,30-08-2022,Manali,Kerala,GoAir,Couple,Mobile App,18726,4.6
MMT156428,17-02-2022,Manali,Rajasthan,IndiGo,Business,Travel Agent,13271,4.9
MMT156429,15-02-2023,Delhi,Ladakh,SpiceJet,Business,Mobile App,46750,4.7
MMT156430,05-10-2022,Jaipur,Rajasthan,Vistara,Couple,Travel Agent,28055,4
MMT156431,07-10-2022,Jaipur,Rajasthan,GoAir,Solo,Mobile App,31009,3.8
MMT156432,09-02-2022,Leh,Rajasthan,Akasa Air,Solo,Mobile App,6855,3.6
MMT156433,27-09-2024,Manali,Kerala,Vistara,Family,Website,23103,3.5
MMT156434,10-12-2022,Dubai,Rajasthan,IndiGo,Family,Website,27327,3.3
MMT156435,13-03-2023,Kerala,Himachal Pradesh,Akasa Air,Couple,Mobile App,40502,4.9
MMT156436,30-01-2024,Jaipur,Delhi,Akasa Air,Couple,Mobile App,7404,3.4
MMT156437,05-01-2024,Mumbai,Ladakh,Air India,Family,Website,35635,4.7
MMT156438,23-11-2022,Manali,Rajasthan,Vistara,Solo,Website,39537,4.3
MMT156439,29-10-2023,Jaipur,Karnataka,Akasa Air,Couple,Mobile App,12121,4.5
MMT156440,15-06-2022,Goa,Rajasthan,GoAir,Business,Website,31653,5
MMT156441,23-09-2022,Bangalore,Himachal Pradesh,IndiGo,Business,Mobile App,33765,4
MMT156442,14-04-2022,Manali,Rajasthan,IndiGo,Family,Travel Agent,5618,3.6
MMT156443,27-03-2024,Goa,Kerala,Akasa Air,Family,Mobile App,12367,5
MMT156444,02-12-2022,Kerala,Kerala,Vistara,Solo,Travel Agent,12202,4
MMT156445,13-03-2023,Manali,Goa,Vistara,Family,Mobile App,8614,4.6
MMT156446,01-06-2023,Kerala,Karnataka,Air India,Couple,Mobile App,23138,3.9
MMT156447,03-02-2023,Goa,Himachal Pradesh,Air India,Solo,Travel Agent,31438,4.3
MMT156448,29-08-2024,Delhi,Himachal Pradesh,Vistara,Family,Website,39281,4.9
MMT156449,24-12-2024,Udaipur,Goa,Vistara,Solo,Travel Agent,29984,4.7
MMT156450,10-07-2022,Manali,Karnataka,Akasa Air,Couple,Website,39427,3.4
MMT156451,22-05-2024,Leh,Goa,Vistara,Couple,Website,12600,5
MMT156452,26-10-2023,Goa,Ladakh,Air India,Business,Website,33885,4
MMT156453,26-07-2023,Goa,Rajasthan,Vistara,Business,Mobile App,14235,4
MMT156454,05-04-2022,Mumbai,Rajasthan,GoAir,Couple,Mobile App,27827,4.6
MMT156455,19-07-2023,Manali,Goa,IndiGo,Business,Website,44262,4.1
MMT156456,16-09-2022,Dubai,Rajasthan,IndiGo,Solo,Travel Agent,29492,3.1
MMT156457,05-05-2024,Delhi,Karnataka,IndiGo,Couple,Travel Agent,33990,3.8
MMT156458,02-12-2023,Dubai,Rajasthan,Vistara,Couple,Mobile App,26737,4.9
MMT156459,16-07-2022,Kerala,Delhi,Air India,Family,Travel Agent,36818,3.2
MMT156460,03-03-2022,Bangalore,Kerala,GoAir,Family,Mobile App,37859,4.8
MMT156461,26-08-2022,Delhi,Maharashtra,GoAir,Solo,Mobile App,9471,3.6
MMT156462,31-08-2024,Kerala,UAE,Air India,Business,Mobile App,36846,3
MMT156463,09-01-2022,Leh,UAE,Akasa Air,Family,Website,49810,3.8
MMT156464,03-08-2024,Mumbai,Rajasthan,Air India,Solo,Mobile App,4037,3.8
MMT156465,26-12-2022,Kerala,Karnataka,IndiGo,Solo,Travel Agent,20040,4.3
MMT156466,17-08-2022,Manali,Karnataka,IndiGo,Business,Mobile App,21019,4.6
MMT156467,18-10-2023,Delhi,Karnataka,Akasa Air,Family,Travel Agent,34248,3.5
MMT156468,12-03-2022,Mumbai,Rajasthan,GoAir,Couple,Travel Agent,32390,4.2
MMT156469,11-11-2024,Delhi,Maharashtra,SpiceJet,Business,Mobile App,43465,4.4
